fragment_id,candidate_type,expected_path_length,expected_nodes_visited,expected_context_tokens,expected_reasoning_steps,ambiguity_penalty,cross_branch_jump_penalty,missing_evidence_penalty,trace_complexity,citation_locality,trace_clarity,tree_complexity,total_cost,objective_J,num_nodes,max_depth
frag_00701,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00701,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00702,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00702,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00702,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00702,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00702,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00704,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00704,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00704,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00704,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00704,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00706,source_order_tree,1.5,3.0,22.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1937,0.0062,3,2
frag_00706,evidence_role_tree,2.0,5.0,28.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3063,0.1338,5,2
frag_00706,question_intent_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00706,class_objective_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00706,hybrid_optimized_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00709,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00709,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00709,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00709,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00709,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00710,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00710,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00710,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00710,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00710,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00711,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_00711,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_00711,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00711,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00711,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00713,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_00713,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_00713,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00713,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00713,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00714,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_00714,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00714,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00714,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00714,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00716,source_order_tree,1.5,3.0,51.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.2227,0.0352,3,2
frag_00716,evidence_role_tree,2.0,5.0,57.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3353,0.1628,5,2
frag_00716,question_intent_tree,2.0,4.0,52.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2537,-0.0013,4,2
frag_00716,class_objective_tree,2.0,5.0,57.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3353,0.1628,5,2
frag_00716,hybrid_optimized_tree,2.0,4.0,52.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2537,-0.0013,4,2
frag_00719,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00719,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00719,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00719,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00719,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00722,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00722,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00722,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00722,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00722,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00735,source_order_tree,2.0,3.0,22.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.25,0.3087,0.0462,3,2
frag_00735,evidence_role_tree,2.0,3.0,16.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3052,0.0502,4,2
frag_00735,question_intent_tree,2.0,3.0,16.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3052,0.0502,4,2
frag_00735,class_objective_tree,2.0,3.0,16.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3052,0.0502,4,2
frag_00735,hybrid_optimized_tree,1.0,2.0,11.0,1.0,1.0,0.0,0.0,0.167,1.0,0.857,0.2,0.2143,-0.0771,3,1
frag_00737,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00737,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00737,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00737,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00737,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00738,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00738,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00738,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00738,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00738,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00753,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00753,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00753,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00753,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00753,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00754,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00754,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00754,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00754,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00754,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00759,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_00759,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_00759,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00759,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00759,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00760,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00760,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00760,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00760,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00760,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00761,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00761,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00761,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00761,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00761,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00764,source_order_tree,1.0,2.0,24.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1748,-0.1241,2,1
frag_00764,evidence_role_tree,2.0,3.0,27.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2637,0.0012,3,2
frag_00764,question_intent_tree,2.0,3.0,27.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2637,0.0012,3,2
frag_00764,class_objective_tree,2.0,3.0,27.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2637,0.0012,3,2
frag_00764,hybrid_optimized_tree,1.0,2.0,22.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1728,-0.1261,2,1
frag_00765,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1618,-0.1371,2,1
frag_00765,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00765,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00765,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00765,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1598,-0.1391,2,1
frag_00766,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1618,-0.1371,2,1
frag_00766,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00766,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00766,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00766,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1598,-0.1391,2,1
frag_00769,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_00769,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_00769,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00769,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00769,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00772,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_00772,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_00772,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00772,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00772,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00778,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_00778,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_00778,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00778,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00778,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00779,source_order_tree,1.5,3.0,22.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1937,0.0062,3,2
frag_00779,evidence_role_tree,2.0,5.0,28.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3063,0.1338,5,2
frag_00779,question_intent_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00779,class_objective_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00779,hybrid_optimized_tree,2.0,4.0,23.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2247,-0.0303,4,2
frag_00780,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00780,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00780,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00780,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00780,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00785,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00785,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00785,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00785,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00785,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00790,source_order_tree,1.686,2.915,19.3,1.457,0.0,0.0,0.0,0.5,0.771,0.667,0.35,0.2063,0.0098,4,3
frag_00790,evidence_role_tree,2.0,3.915,20.0,2.457,0.0,0.457,0.0,0.333,0.771,0.75,0.45,0.2563,0.0581,7,2
frag_00790,question_intent_tree,2.0,3.457,17.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2176,-0.0224,6,2
frag_00790,class_objective_tree,2.0,3.457,17.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2176,-0.0224,6,2
frag_00790,hybrid_optimized_tree,1.457,2.915,15.0,1.457,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1731,-0.0744,5,2
frag_00792,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00792,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00792,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00792,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00792,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00796,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00796,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00796,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00796,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00796,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00797,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00797,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00797,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00797,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00797,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00799,source_order_tree,1.686,2.915,17.9,1.457,0.0,0.0,0.0,0.5,0.771,0.667,0.35,0.2048,0.0083,4,3
frag_00799,evidence_role_tree,2.0,3.915,19.0,2.457,0.0,0.457,0.0,0.333,0.771,0.75,0.45,0.2553,0.0571,7,2
frag_00799,question_intent_tree,2.0,3.457,16.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2166,-0.0234,6,2
frag_00799,class_objective_tree,2.0,3.457,16.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2166,-0.0234,6,2
frag_00799,hybrid_optimized_tree,1.457,2.915,14.0,1.457,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1721,-0.0754,5,2
frag_00808,source_order_tree,1.5,3.0,20.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1917,0.0042,3,2
frag_00808,evidence_role_tree,2.0,5.0,26.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3043,0.1318,5,2
frag_00808,question_intent_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00808,class_objective_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00808,hybrid_optimized_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00820,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_00820,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00820,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00820,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00820,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00822,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00822,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00822,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00822,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00822,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00826,source_order_tree,1.838,3.118,38.9,1.559,0.0,0.0,0.221,0.5,0.721,0.667,0.35,0.2611,0.0722,4,3
frag_00826,evidence_role_tree,2.0,4.118,29.1,2.559,0.0,0.559,0.221,0.333,0.721,0.75,0.45,0.2962,0.1057,7,2
frag_00826,question_intent_tree,2.0,3.559,26.3,2.0,0.0,0.0,0.221,0.333,1.0,0.75,0.4,0.2495,0.0095,6,2
frag_00826,class_objective_tree,2.0,3.559,26.3,2.0,0.0,0.0,0.221,0.333,1.0,0.75,0.4,0.2495,0.0095,6,2
frag_00826,hybrid_optimized_tree,1.559,3.118,24.1,1.559,0.0,0.0,0.221,0.333,1.0,0.75,0.35,0.2128,-0.0347,5,2
frag_00832,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
