source,target,edge_type,weight
frag_00043,doc_0009,fragment_document,1.0
frag_00047,doc_0009,fragment_document,1.0
frag_00048,doc_0009,fragment_document,1.0
frag_00049,doc_0009,fragment_document,1.0
frag_00066,doc_0011,fragment_document,1.0
frag_00071,doc_0013,fragment_document,1.0
frag_00072,doc_0013,fragment_document,1.0
frag_00084,doc_0019,fragment_document,1.0
frag_00085,doc_0019,fragment_document,1.0
frag_00092,doc_0019,fragment_document,1.0
frag_00099,doc_0021,fragment_document,1.0
frag_00104,doc_0021,fragment_document,1.0
frag_00110,doc_0023,fragment_document,1.0
frag_00125,doc_0025,fragment_document,1.0
frag_00129,doc_0027,fragment_document,1.0
frag_00131,doc_0027,fragment_document,1.0
frag_00133,doc_0029,fragment_document,1.0
frag_00137,doc_0029,fragment_document,1.0
frag_00139,doc_0029,fragment_document,1.0
frag_00140,doc_0029,fragment_document,1.0
frag_00150,doc_0031,fragment_document,1.0
frag_00157,doc_0031,fragment_document,1.0
frag_00160,doc_0031,fragment_document,1.0
frag_00164,doc_0031,fragment_document,1.0
frag_00170,doc_0033,fragment_document,1.0
frag_00171,doc_0033,fragment_document,1.0
frag_00174,doc_0033,fragment_document,1.0
frag_00177,doc_0035,fragment_document,1.0
frag_00181,doc_0037,fragment_document,1.0
frag_00192,doc_0041,fragment_document,1.0
frag_00196,doc_0041,fragment_document,1.0
frag_00198,doc_0041,fragment_document,1.0
frag_00199,doc_0041,fragment_document,1.0
frag_00200,doc_0043,fragment_document,1.0
frag_00204,doc_0043,fragment_document,1.0
frag_00208,doc_0045,fragment_document,1.0
frag_00210,doc_0045,fragment_document,1.0
frag_00211,doc_0045,fragment_document,1.0
frag_00215,doc_0047,fragment_document,1.0
frag_00216,doc_0047,fragment_document,1.0
frag_00217,doc_0047,fragment_document,1.0
frag_00218,doc_0047,fragment_document,1.0
frag_00227,doc_0049,fragment_document,1.0
frag_00228,doc_0049,fragment_document,1.0
frag_00240,doc_0051,fragment_document,1.0
frag_00247,doc_0051,fragment_document,1.0
frag_00253,doc_0051,fragment_document,1.0
frag_00262,doc_0053,fragment_document,1.0
frag_00263,doc_0053,fragment_document,1.0
frag_00264,doc_0053,fragment_document,1.0
frag_00265,doc_0053,fragment_document,1.0
frag_00267,doc_0053,fragment_document,1.0
frag_00268,doc_0053,fragment_document,1.0
frag_00269,doc_0053,fragment_document,1.0
frag_00270,doc_0053,fragment_document,1.0
frag_00274,doc_0055,fragment_document,1.0
frag_00279,doc_0055,fragment_document,1.0
frag_00281,doc_0055,fragment_document,1.0
frag_00284,doc_0057,fragment_document,1.0
frag_00285,doc_0057,fragment_document,1.0
frag_00289,doc_0057,fragment_document,1.0
frag_00290,doc_0057,fragment_document,1.0
frag_00297,doc_0057,fragment_document,1.0
frag_00300,doc_0059,fragment_document,1.0
frag_00302,doc_0059,fragment_document,1.0
frag_00309,doc_0061,fragment_document,1.0
frag_00316,doc_0063,fragment_document,1.0
frag_00318,doc_0063,fragment_document,1.0
frag_00320,doc_0063,fragment_document,1.0
frag_00326,doc_0065,fragment_document,1.0
frag_00343,doc_0069,fragment_document,1.0
frag_00346,doc_0069,fragment_document,1.0
frag_00347,doc_0069,fragment_document,1.0
frag_00349,doc_0069,fragment_document,1.0
frag_00359,doc_0073,fragment_document,1.0
frag_00360,doc_0073,fragment_document,1.0
frag_00369,doc_0075,fragment_document,1.0
frag_00374,doc_0075,fragment_document,1.0
frag_00375,doc_0075,fragment_document,1.0
frag_00380,doc_0077,fragment_document,1.0
frag_00381,doc_0077,fragment_document,1.0
frag_00382,doc_0077,fragment_document,1.0
frag_00389,doc_0077,fragment_document,1.0
frag_00390,doc_0077,fragment_document,1.0
frag_00393,doc_0079,fragment_document,1.0
frag_00397,doc_0079,fragment_document,1.0
frag_00398,doc_0079,fragment_document,1.0
frag_00400,doc_0081,fragment_document,1.0
frag_00402,doc_0081,fragment_document,1.0
frag_00408,doc_0081,fragment_document,1.0
frag_00409,doc_0081,fragment_document,1.0
frag_00415,doc_0083,fragment_document,1.0
frag_00416,doc_0083,fragment_document,1.0
frag_00417,doc_0083,fragment_document,1.0
frag_00418,doc_0083,fragment_document,1.0
frag_00419,doc_0083,fragment_document,1.0
frag_00422,doc_0083,fragment_document,1.0
frag_00424,doc_0083,fragment_document,1.0
frag_00425,doc_0085,fragment_document,1.0
frag_00426,doc_0085,fragment_document,1.0
frag_00437,doc_0087,fragment_document,1.0
frag_00438,doc_0087,fragment_document,1.0
frag_00452,doc_0087,fragment_document,1.0
frag_00454,doc_0087,fragment_document,1.0
frag_00455,doc_0087,fragment_document,1.0
frag_00456,doc_0087,fragment_document,1.0
frag_00457,doc_0087,fragment_document,1.0
frag_00458,doc_0087,fragment_document,1.0
frag_00460,doc_0087,fragment_document,1.0
frag_00468,doc_0089,fragment_document,1.0
frag_00470,doc_0089,fragment_document,1.0
frag_00475,doc_0089,fragment_document,1.0
frag_00476,doc_0089,fragment_document,1.0
frag_00479,doc_0089,fragment_document,1.0
frag_00480,doc_0089,fragment_document,1.0
frag_00486,doc_0093,fragment_document,1.0
frag_00487,doc_0093,fragment_document,1.0
frag_00490,doc_0093,fragment_document,1.0
frag_00497,doc_0095,fragment_document,1.0
frag_00499,doc_0095,fragment_document,1.0
frag_00502,doc_0095,fragment_document,1.0
frag_00505,doc_0097,fragment_document,1.0
frag_00509,doc_0097,fragment_document,1.0
frag_00533,doc_0103,fragment_document,1.0
frag_00540,doc_0107,fragment_document,1.0
frag_00545,doc_0107,fragment_document,1.0
frag_00546,doc_0107,fragment_document,1.0
frag_00553,doc_0111,fragment_document,1.0
frag_00554,doc_0111,fragment_document,1.0
frag_00576,doc_0113,fragment_document,1.0
frag_00577,doc_0113,fragment_document,1.0
frag_00579,doc_0113,fragment_document,1.0
frag_00581,doc_0115,fragment_document,1.0
frag_00584,doc_0115,fragment_document,1.0
frag_00585,doc_0115,fragment_document,1.0
frag_00586,doc_0115,fragment_document,1.0
frag_00588,doc_0117,fragment_document,1.0
frag_00590,doc_0117,fragment_document,1.0
frag_00592,doc_0117,fragment_document,1.0
frag_00602,doc_0119,fragment_document,1.0
frag_00605,doc_0119,fragment_document,1.0
frag_00609,doc_0119,fragment_document,1.0
frag_00615,doc_0119,fragment_document,1.0
frag_00618,doc_0121,fragment_document,1.0
frag_00619,doc_0121,fragment_document,1.0
frag_00622,doc_0121,fragment_document,1.0
frag_00624,doc_0121,fragment_document,1.0
frag_00627,doc_0121,fragment_document,1.0
frag_00628,doc_0123,fragment_document,1.0
frag_00632,doc_0125,fragment_document,1.0
frag_00635,doc_0125,fragment_document,1.0
frag_00636,doc_0125,fragment_document,1.0
frag_00641,doc_0127,fragment_document,1.0
frag_00643,doc_0127,fragment_document,1.0
frag_00645,doc_0127,fragment_document,1.0
frag_00648,doc_0129,fragment_document,1.0
frag_00650,doc_0129,fragment_document,1.0
frag_00651,doc_0129,fragment_document,1.0
frag_00656,doc_0129,fragment_document,1.0
frag_00661,doc_0131,fragment_document,1.0
frag_00662,doc_0131,fragment_document,1.0
frag_00663,doc_0131,fragment_document,1.0
frag_00664,doc_0131,fragment_document,1.0
frag_00665,doc_0131,fragment_document,1.0
frag_00666,doc_0131,fragment_document,1.0
frag_00667,doc_0131,fragment_document,1.0
frag_00668,doc_0131,fragment_document,1.0
frag_00671,doc_0133,fragment_document,1.0
frag_00685,doc_0137,fragment_document,1.0
frag_00686,doc_0137,fragment_document,1.0
frag_00691,doc_0139,fragment_document,1.0
frag_00697,doc_0139,fragment_document,1.0
frag_00698,doc_0139,fragment_document,1.0
frag_00699,doc_0139,fragment_document,1.0
frag_00701,doc_0141,fragment_document,1.0
frag_00702,doc_0141,fragment_document,1.0
frag_00704,doc_0141,fragment_document,1.0
frag_00706,doc_0141,fragment_document,1.0
frag_00709,doc_0141,fragment_document,1.0
frag_00710,doc_0141,fragment_document,1.0
frag_00711,doc_0141,fragment_document,1.0
frag_00713,doc_0141,fragment_document,1.0
frag_00714,doc_0141,fragment_document,1.0
frag_00716,doc_0141,fragment_document,1.0
frag_00719,doc_0141,fragment_document,1.0
frag_00722,doc_0141,fragment_document,1.0
frag_00735,doc_0145,fragment_document,1.0
frag_00737,doc_0145,fragment_document,1.0
frag_00738,doc_0145,fragment_document,1.0
frag_00753,doc_0147,fragment_document,1.0
frag_00754,doc_0147,fragment_document,1.0
frag_00759,doc_0149,fragment_document,1.0
frag_00760,doc_0151,fragment_document,1.0
frag_00761,doc_0151,fragment_document,1.0
frag_00764,doc_0151,fragment_document,1.0
frag_00765,doc_0151,fragment_document,1.0
frag_00766,doc_0151,fragment_document,1.0
frag_00769,doc_0153,fragment_document,1.0
frag_00772,doc_0153,fragment_document,1.0
frag_00778,doc_0155,fragment_document,1.0
frag_00779,doc_0155,fragment_document,1.0
frag_00780,doc_0155,fragment_document,1.0
frag_00785,doc_0157,fragment_document,1.0
frag_00790,doc_0157,fragment_document,1.0
frag_00792,doc_0157,fragment_document,1.0
frag_00796,doc_0157,fragment_document,1.0
frag_00797,doc_0157,fragment_document,1.0
frag_00799,doc_0157,fragment_document,1.0
frag_00808,doc_0159,fragment_document,1.0
frag_00820,doc_0161,fragment_document,1.0
frag_00822,doc_0161,fragment_document,1.0
frag_00826,doc_0161,fragment_document,1.0
frag_00832,doc_0165,fragment_document,1.0
frag_00833,doc_0165,fragment_document,1.0
frag_00834,doc_0165,fragment_document,1.0
frag_00835,doc_0165,fragment_document,1.0
frag_00836,doc_0165,fragment_document,1.0
frag_00839,doc_0165,fragment_document,1.0
frag_00849,doc_0167,fragment_document,1.0
frag_00850,doc_0169,fragment_document,1.0
frag_00851,doc_0169,fragment_document,1.0
frag_00852,doc_0169,fragment_document,1.0
frag_00854,doc_0169,fragment_document,1.0
frag_00861,doc_0173,fragment_document,1.0
frag_00862,doc_0173,fragment_document,1.0
frag_00869,doc_0175,fragment_document,1.0
frag_00877,doc_0179,fragment_document,1.0
frag_00880,doc_0179,fragment_document,1.0
frag_00881,doc_0179,fragment_document,1.0
frag_00897,doc_0183,fragment_document,1.0
frag_00902,doc_0185,fragment_document,1.0
frag_00906,doc_0185,fragment_document,1.0
frag_00907,doc_0185,fragment_document,1.0
frag_00924,doc_0185,fragment_document,1.0
frag_00931,doc_0187,fragment_document,1.0
frag_00933,doc_0187,fragment_document,1.0
frag_00934,doc_0187,fragment_document,1.0
frag_00936,doc_0187,fragment_document,1.0
frag_00940,doc_0187,fragment_document,1.0
frag_00942,doc_0187,fragment_document,1.0
frag_00956,doc_0189,fragment_document,1.0
frag_00957,doc_0189,fragment_document,1.0
frag_00960,doc_0191,fragment_document,1.0
frag_00962,doc_0191,fragment_document,1.0
frag_00964,doc_0191,fragment_document,1.0
frag_00966,doc_0191,fragment_document,1.0
frag_00967,doc_0191,fragment_document,1.0
frag_00968,doc_0191,fragment_document,1.0
frag_00983,doc_0193,fragment_document,1.0
frag_00984,doc_0193,fragment_document,1.0
frag_00985,doc_0193,fragment_document,1.0
frag_00989,doc_0195,fragment_document,1.0
frag_00990,doc_0195,fragment_document,1.0
frag_00992,doc_0195,fragment_document,1.0
frag_00996,doc_0195,fragment_document,1.0
frag_00999,doc_0195,fragment_document,1.0
frag_01002,doc_0195,fragment_document,1.0
frag_01003,doc_0195,fragment_document,1.0
frag_01013,doc_0199,fragment_document,1.0
frag_01019,doc_0199,fragment_document,1.0
frag_01032,doc_0201,fragment_document,1.0
frag_01033,doc_0201,fragment_document,1.0
frag_01040,doc_0203,fragment_document,1.0
frag_01042,doc_0205,fragment_document,1.0
frag_01043,doc_0205,fragment_document,1.0
frag_01049,doc_0205,fragment_document,1.0
frag_01051,doc_0207,fragment_document,1.0
frag_01052,doc_0207,fragment_document,1.0
frag_01054,doc_0207,fragment_document,1.0
frag_01055,doc_0207,fragment_document,1.0
frag_01056,doc_0207,fragment_document,1.0
frag_01064,doc_0209,fragment_document,1.0
frag_01069,doc_0211,fragment_document,1.0
frag_01075,doc_0211,fragment_document,1.0
frag_01076,doc_0213,fragment_document,1.0
frag_01077,doc_0213,fragment_document,1.0
frag_01081,doc_0213,fragment_document,1.0
frag_01082,doc_0213,fragment_document,1.0
frag_01089,doc_0215,fragment_document,1.0
frag_01094,doc_0215,fragment_document,1.0
frag_01098,doc_0217,fragment_document,1.0
frag_01102,doc_0219,fragment_document,1.0
frag_01106,doc_0219,fragment_document,1.0
frag_01107,doc_0219,fragment_document,1.0
frag_01116,doc_0221,fragment_document,1.0
frag_01118,doc_0221,fragment_document,1.0
frag_01119,doc_0221,fragment_document,1.0
frag_01134,doc_0223,fragment_document,1.0
frag_01138,doc_0225,fragment_document,1.0
frag_01139,doc_0225,fragment_document,1.0
frag_01140,doc_0225,fragment_document,1.0
frag_01145,doc_0227,fragment_document,1.0
frag_01146,doc_0227,fragment_document,1.0
frag_01147,doc_0227,fragment_document,1.0
frag_01153,doc_0229,fragment_document,1.0
frag_01160,doc_0233,fragment_document,1.0
frag_01163,doc_0233,fragment_document,1.0
frag_01174,doc_0237,fragment_document,1.0
frag_01175,doc_0237,fragment_document,1.0
frag_01176,doc_0237,fragment_document,1.0
frag_01178,doc_0237,fragment_document,1.0
frag_01180,doc_0237,fragment_document,1.0
frag_01185,doc_0239,fragment_document,1.0
frag_01187,doc_0239,fragment_document,1.0
frag_01189,doc_0241,fragment_document,1.0
frag_01190,doc_0241,fragment_document,1.0
frag_01196,doc_0243,fragment_document,1.0
frag_01198,doc_0245,fragment_document,1.0
frag_01199,doc_0245,fragment_document,1.0
frag_01200,doc_0245,fragment_document,1.0
frag_01206,doc_0245,fragment_document,1.0
frag_01207,doc_0245,fragment_document,1.0
frag_01208,doc_0245,fragment_document,1.0
frag_01220,doc_0249,fragment_document,1.0
frag_01221,doc_0249,fragment_document,1.0
frag_01224,doc_0251,fragment_document,1.0
frag_01255,doc_0255,fragment_document,1.0
frag_01257,doc_0255,fragment_document,1.0
frag_01258,doc_0255,fragment_document,1.0
frag_01267,doc_0257,fragment_document,1.0
frag_01280,doc_0259,fragment_document,1.0
frag_01289,doc_0261,fragment_document,1.0
frag_01290,doc_0261,fragment_document,1.0
frag_01293,doc_0263,fragment_document,1.0
frag_01295,doc_0263,fragment_document,1.0
frag_01296,doc_0263,fragment_document,1.0
frag_01299,doc_0263,fragment_document,1.0
frag_01300,doc_0265,fragment_document,1.0
frag_01302,doc_0265,fragment_document,1.0
frag_01308,doc_0265,fragment_document,1.0
frag_01309,doc_0265,fragment_document,1.0
frag_01311,doc_0265,fragment_document,1.0
frag_01327,doc_0271,fragment_document,1.0
frag_01331,doc_0271,fragment_document,1.0
frag_01332,doc_0271,fragment_document,1.0
frag_01341,doc_0273,fragment_document,1.0
frag_01342,doc_0275,fragment_document,1.0
frag_01343,doc_0275,fragment_document,1.0
frag_01344,doc_0275,fragment_document,1.0
frag_01363,doc_0279,fragment_document,1.0
frag_01364,doc_0279,fragment_document,1.0
frag_01366,doc_0279,fragment_document,1.0
frag_01367,doc_0279,fragment_document,1.0
frag_01369,doc_0279,fragment_document,1.0
frag_01381,doc_0279,fragment_document,1.0
frag_01382,doc_0279,fragment_document,1.0
frag_01383,doc_0279,fragment_document,1.0
frag_01387,doc_0281,fragment_document,1.0
frag_01388,doc_0281,fragment_document,1.0
frag_01389,doc_0281,fragment_document,1.0
frag_01397,doc_0283,fragment_document,1.0
frag_01398,doc_0283,fragment_document,1.0
frag_01399,doc_0283,fragment_document,1.0
frag_01402,doc_0283,fragment_document,1.0
frag_01403,doc_0283,fragment_document,1.0
frag_01404,doc_0283,fragment_document,1.0
frag_01428,doc_0289,fragment_document,1.0
frag_01430,doc_0289,fragment_document,1.0
frag_01435,doc_0289,fragment_document,1.0
frag_01453,doc_0291,fragment_document,1.0
frag_01454,doc_0293,fragment_document,1.0
frag_01459,doc_0295,fragment_document,1.0
frag_01464,doc_0297,fragment_document,1.0
frag_01468,doc_0297,fragment_document,1.0
frag_01470,doc_0297,fragment_document,1.0
frag_01471,doc_0297,fragment_document,1.0
frag_01472,doc_0297,fragment_document,1.0
frag_01488,doc_0299,fragment_document,1.0
frag_01490,doc_0299,fragment_document,1.0
frag_01491,doc_0301,fragment_document,1.0
frag_01492,doc_0303,fragment_document,1.0
frag_01493,doc_0303,fragment_document,1.0
frag_01494,doc_0303,fragment_document,1.0
frag_01499,doc_0303,fragment_document,1.0
frag_01500,doc_0303,fragment_document,1.0
frag_01504,doc_0305,fragment_document,1.0
frag_01506,doc_0305,fragment_document,1.0
frag_01537,doc_0311,fragment_document,1.0
frag_01541,doc_0311,fragment_document,1.0
frag_01542,doc_0311,fragment_document,1.0
frag_01543,doc_0311,fragment_document,1.0
frag_01544,doc_0313,fragment_document,1.0
frag_01545,doc_0313,fragment_document,1.0
frag_01548,doc_0313,fragment_document,1.0
frag_01551,doc_0313,fragment_document,1.0
frag_01552,doc_0313,fragment_document,1.0
frag_01554,doc_0313,fragment_document,1.0
frag_01555,doc_0313,fragment_document,1.0
frag_01557,doc_0313,fragment_document,1.0
frag_01559,doc_0313,fragment_document,1.0
frag_01560,doc_0313,fragment_document,1.0
frag_01561,doc_0313,fragment_document,1.0
frag_01565,doc_0315,fragment_document,1.0
frag_01566,doc_0317,fragment_document,1.0
frag_01567,doc_0317,fragment_document,1.0
frag_01568,doc_0317,fragment_document,1.0
frag_01582,doc_0319,fragment_document,1.0
frag_01586,doc_0319,fragment_document,1.0
frag_01587,doc_0319,fragment_document,1.0
frag_01595,doc_0323,fragment_document,1.0
frag_01596,doc_0325,fragment_document,1.0
frag_01601,doc_0327,fragment_document,1.0
frag_01607,doc_0327,fragment_document,1.0
frag_01610,doc_0329,fragment_document,1.0
frag_01612,doc_0329,fragment_document,1.0
frag_01616,doc_0329,fragment_document,1.0
frag_01617,doc_0329,fragment_document,1.0
frag_01618,doc_0329,fragment_document,1.0
frag_01620,doc_0329,fragment_document,1.0
frag_01622,doc_0329,fragment_document,1.0
frag_01625,doc_0331,fragment_document,1.0
frag_01636,doc_0333,fragment_document,1.0
frag_01638,doc_0335,fragment_document,1.0
frag_01648,doc_0335,fragment_document,1.0
frag_01650,doc_0335,fragment_document,1.0
frag_01671,doc_0341,fragment_document,1.0
frag_01683,doc_0345,fragment_document,1.0
frag_01684,doc_0345,fragment_document,1.0
frag_01687,doc_0347,fragment_document,1.0
frag_01690,doc_0347,fragment_document,1.0
frag_01703,doc_0351,fragment_document,1.0
frag_01705,doc_0351,fragment_document,1.0
frag_01706,doc_0351,fragment_document,1.0
frag_01711,doc_0351,fragment_document,1.0
frag_01719,doc_0353,fragment_document,1.0
frag_01722,doc_0353,fragment_document,1.0
frag_01723,doc_0353,fragment_document,1.0
frag_01724,doc_0353,fragment_document,1.0
frag_01725,doc_0353,fragment_document,1.0
frag_01726,doc_0353,fragment_document,1.0
frag_01727,doc_0353,fragment_document,1.0
frag_01728,doc_0353,fragment_document,1.0
frag_01729,doc_0353,fragment_document,1.0
frag_01730,doc_0353,fragment_document,1.0
frag_01731,doc_0353,fragment_document,1.0
frag_01732,doc_0353,fragment_document,1.0
frag_01734,doc_0355,fragment_document,1.0
frag_01737,doc_0355,fragment_document,1.0
frag_01739,doc_0355,fragment_document,1.0
frag_01740,doc_0355,fragment_document,1.0
frag_01741,doc_0355,fragment_document,1.0
frag_01742,doc_0355,fragment_document,1.0
frag_01743,doc_0355,fragment_document,1.0
frag_01744,doc_0355,fragment_document,1.0
frag_01752,doc_0359,fragment_document,1.0
frag_01756,doc_0359,fragment_document,1.0
frag_01757,doc_0359,fragment_document,1.0
frag_01759,doc_0359,fragment_document,1.0
frag_01769,doc_0359,fragment_document,1.0
frag_01770,doc_0359,fragment_document,1.0
frag_01771,doc_0359,fragment_document,1.0
frag_01774,doc_0359,fragment_document,1.0
frag_01775,doc_0359,fragment_document,1.0
frag_01778,doc_0359,fragment_document,1.0
frag_01779,doc_0359,fragment_document,1.0
frag_01782,doc_0359,fragment_document,1.0
frag_01783,doc_0359,fragment_document,1.0
frag_01792,doc_0361,fragment_document,1.0
frag_01796,doc_0363,fragment_document,1.0
frag_01802,doc_0363,fragment_document,1.0
frag_01807,doc_0365,fragment_document,1.0
frag_01808,doc_0365,fragment_document,1.0
frag_01823,doc_0369,fragment_document,1.0
frag_01825,doc_0371,fragment_document,1.0
frag_01831,doc_0371,fragment_document,1.0
frag_01832,doc_0373,fragment_document,1.0
frag_01834,doc_0373,fragment_document,1.0
frag_01836,doc_0373,fragment_document,1.0
frag_01839,doc_0375,fragment_document,1.0
frag_01842,doc_0375,fragment_document,1.0
frag_01848,doc_0377,fragment_document,1.0
frag_01857,doc_0379,fragment_document,1.0
frag_01869,doc_0379,fragment_document,1.0
frag_01871,doc_0379,fragment_document,1.0
frag_01880,doc_0385,fragment_document,1.0
frag_01881,doc_0385,fragment_document,1.0
frag_01882,doc_0385,fragment_document,1.0
frag_01883,doc_0385,fragment_document,1.0
frag_01884,doc_0385,fragment_document,1.0
frag_01885,doc_0385,fragment_document,1.0
frag_01891,doc_0389,fragment_document,1.0
frag_01893,doc_0389,fragment_document,1.0
frag_01894,doc_0389,fragment_document,1.0
frag_01897,doc_0391,fragment_document,1.0
frag_01901,doc_0391,fragment_document,1.0
frag_01907,doc_0391,fragment_document,1.0
frag_01908,doc_0391,fragment_document,1.0
frag_01909,doc_0391,fragment_document,1.0
frag_01912,doc_0393,fragment_document,1.0
frag_01914,doc_0393,fragment_document,1.0
frag_01917,doc_0393,fragment_document,1.0
frag_01918,doc_0393,fragment_document,1.0
frag_01919,doc_0393,fragment_document,1.0
frag_01922,doc_0393,fragment_document,1.0
frag_01924,doc_0393,fragment_document,1.0
frag_01926,doc_0393,fragment_document,1.0
frag_01932,doc_0393,fragment_document,1.0
frag_01933,doc_0393,fragment_document,1.0
frag_01934,doc_0393,fragment_document,1.0
frag_01935,doc_0393,fragment_document,1.0
frag_01936,doc_0395,fragment_document,1.0
frag_01937,doc_0395,fragment_document,1.0
frag_01940,doc_0395,fragment_document,1.0
frag_01942,doc_0395,fragment_document,1.0
frag_01951,doc_0399,fragment_document,1.0
frag_01952,doc_0399,fragment_document,1.0
frag_01953,doc_0401,fragment_document,1.0
frag_01954,doc_0401,fragment_document,1.0
frag_01956,doc_0401,fragment_document,1.0
frag_01957,doc_0401,fragment_document,1.0
frag_01958,doc_0401,fragment_document,1.0
frag_01959,doc_0403,fragment_document,1.0
frag_01960,doc_0403,fragment_document,1.0
frag_01961,doc_0403,fragment_document,1.0
frag_01963,doc_0405,fragment_document,1.0
frag_01964,doc_0405,fragment_document,1.0
frag_01965,doc_0405,fragment_document,1.0
frag_01966,doc_0405,fragment_document,1.0
frag_01967,doc_0405,fragment_document,1.0
frag_01973,doc_0407,fragment_document,1.0
frag_01975,doc_0407,fragment_document,1.0
frag_01977,doc_0407,fragment_document,1.0
frag_01987,doc_0409,fragment_document,1.0
frag_01988,doc_0409,fragment_document,1.0
frag_01990,doc_0409,fragment_document,1.0
frag_01992,doc_0411,fragment_document,1.0
frag_01996,doc_0411,fragment_document,1.0
frag_02013,doc_0415,fragment_document,1.0
frag_02015,doc_0415,fragment_document,1.0
frag_02017,doc_0415,fragment_document,1.0
frag_02026,doc_0415,fragment_document,1.0
frag_02027,doc_0415,fragment_document,1.0
frag_02032,doc_0415,fragment_document,1.0
frag_02033,doc_0415,fragment_document,1.0
frag_02035,doc_0415,fragment_document,1.0
frag_02041,doc_0417,fragment_document,1.0
frag_02048,doc_0419,fragment_document,1.0
frag_02049,doc_0419,fragment_document,1.0
frag_02051,doc_0419,fragment_document,1.0
frag_02053,doc_0419,fragment_document,1.0
frag_02056,doc_0421,fragment_document,1.0
frag_02058,doc_0421,fragment_document,1.0
frag_02060,doc_0421,fragment_document,1.0
frag_02062,doc_0421,fragment_document,1.0
frag_02063,doc_0421,fragment_document,1.0
frag_02065,doc_0423,fragment_document,1.0
frag_02073,doc_0425,fragment_document,1.0
frag_02075,doc_0425,fragment_document,1.0
frag_02076,doc_0425,fragment_document,1.0
frag_02077,doc_0425,fragment_document,1.0
frag_02084,doc_0427,fragment_document,1.0
frag_02085,doc_0427,fragment_document,1.0
frag_02095,doc_0431,fragment_document,1.0
frag_02096,doc_0431,fragment_document,1.0
frag_02098,doc_0431,fragment_document,1.0
frag_02099,doc_0431,fragment_document,1.0
frag_02100,doc_0431,fragment_document,1.0
frag_02105,doc_0433,fragment_document,1.0
frag_02106,doc_0433,fragment_document,1.0
frag_02109,doc_0433,fragment_document,1.0
frag_02110,doc_0433,fragment_document,1.0
frag_02111,doc_0433,fragment_document,1.0
frag_02114,doc_0435,fragment_document,1.0
frag_02121,doc_0435,fragment_document,1.0
frag_02123,doc_0435,fragment_document,1.0
frag_02131,doc_0435,fragment_document,1.0
frag_02134,doc_0435,fragment_document,1.0
frag_02136,doc_0437,fragment_document,1.0
frag_02142,doc_0439,fragment_document,1.0
frag_02143,doc_0439,fragment_document,1.0
frag_02145,doc_0439,fragment_document,1.0
frag_02153,doc_0441,fragment_document,1.0
frag_02155,doc_0443,fragment_document,1.0
frag_02157,doc_0443,fragment_document,1.0
frag_02159,doc_0443,fragment_document,1.0
frag_02165,doc_0445,fragment_document,1.0
frag_02166,doc_0445,fragment_document,1.0
frag_02169,doc_0447,fragment_document,1.0
frag_02175,doc_0449,fragment_document,1.0
frag_02180,doc_0451,fragment_document,1.0
frag_02182,doc_0453,fragment_document,1.0
frag_02194,doc_0455,fragment_document,1.0
frag_02195,doc_0455,fragment_document,1.0
frag_02202,doc_0457,fragment_document,1.0
frag_02213,doc_0457,fragment_document,1.0
frag_02214,doc_0457,fragment_document,1.0
frag_02217,doc_0459,fragment_document,1.0
frag_02220,doc_0459,fragment_document,1.0
frag_02222,doc_0461,fragment_document,1.0
frag_02224,doc_0461,fragment_document,1.0
frag_02229,doc_0461,fragment_document,1.0
frag_02249,doc_0463,fragment_document,1.0
frag_02250,doc_0463,fragment_document,1.0
frag_02251,doc_0463,fragment_document,1.0
frag_02252,doc_0463,fragment_document,1.0
frag_02254,doc_0463,fragment_document,1.0
frag_02257,doc_0465,fragment_document,1.0
frag_02268,doc_0465,fragment_document,1.0
frag_02281,doc_0467,fragment_document,1.0
frag_02291,doc_0469,fragment_document,1.0
frag_02292,doc_0469,fragment_document,1.0
frag_02293,doc_0469,fragment_document,1.0
frag_02297,doc_0469,fragment_document,1.0
frag_02299,doc_0469,fragment_document,1.0
frag_02302,doc_0469,fragment_document,1.0
frag_02306,doc_0471,fragment_document,1.0
frag_02307,doc_0471,fragment_document,1.0
frag_02310,doc_0473,fragment_document,1.0
frag_02329,doc_0477,fragment_document,1.0
frag_02331,doc_0477,fragment_document,1.0
frag_02333,doc_0477,fragment_document,1.0
frag_02334,doc_0477,fragment_document,1.0
frag_02335,doc_0477,fragment_document,1.0
frag_02337,doc_0477,fragment_document,1.0
frag_02338,doc_0479,fragment_document,1.0
frag_02339,doc_0479,fragment_document,1.0
frag_02342,doc_0479,fragment_document,1.0
frag_02344,doc_0479,fragment_document,1.0
frag_02345,doc_0479,fragment_document,1.0
frag_02347,doc_0479,fragment_document,1.0
frag_02349,doc_0481,fragment_document,1.0
frag_02354,doc_0483,fragment_document,1.0
frag_02356,doc_0483,fragment_document,1.0
frag_02374,doc_0487,fragment_document,1.0
frag_02378,doc_0489,fragment_document,1.0
frag_02379,doc_0489,fragment_document,1.0
frag_02380,doc_0489,fragment_document,1.0
frag_02381,doc_0489,fragment_document,1.0
frag_02382,doc_0491,fragment_document,1.0
frag_02385,doc_0491,fragment_document,1.0
frag_02386,doc_0491,fragment_document,1.0
frag_02387,doc_0491,fragment_document,1.0
frag_02389,doc_0491,fragment_document,1.0
frag_02390,doc_0491,fragment_document,1.0
frag_02392,doc_0491,fragment_document,1.0
