document_id,file_path,file_name,extension,file_size_bytes,modified_time,detected_loader,load_status,character_count,token_estimate,document_title_guess,possible_domain_hints
doc_0542,C:\Work\Answer-Aware-parser\sample_corpus\dev\fc6df82265ed5153ed1fe3cdbc4e7b62.pdf,fc6df82265ed5153ed1fe3cdbc4e7b62.pdf,.pdf,11588059,2026-07-01T23:04:41,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0543,C:\Work\Answer-Aware-parser\sample_corpus\dev\fdfcffb51837fc90fe9ef6352620c60e.json,fdfcffb51837fc90fe9ef6352620c60e.json,.json,41924,2026-07-01T23:04:14,json,loaded,64234,16058,{,"[""general""]"
doc_0544,C:\Work\Answer-Aware-parser\sample_corpus\dev\fdfcffb51837fc90fe9ef6352620c60e.pdf,fdfcffb51837fc90fe9ef6352620c60e.pdf,.pdf,54186,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0545,C:\Work\Answer-Aware-parser\sample_corpus\dev\fe5cd8445cce4628f834d24c27bc99da.json,fe5cd8445cce4628f834d24c27bc99da.json,.json,62948,2026-07-01T23:04:19,json,loaded,105874,26468,{,"[""general""]"
doc_0546,C:\Work\Answer-Aware-parser\sample_corpus\dev\fe5cd8445cce4628f834d24c27bc99da.pdf,fe5cd8445cce4628f834d24c27bc99da.pdf,.pdf,59872,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0547,C:\Work\Answer-Aware-parser\sample_corpus\dev\ff072e531f4130162424dcde67b99ec6.json,ff072e531f4130162424dcde67b99ec6.json,.json,64589,2026-07-01T23:04:42,json,loaded,102519,25630,{,"[""general""]"
doc_0548,C:\Work\Answer-Aware-parser\sample_corpus\dev\ff072e531f4130162424dcde67b99ec6.pdf,ff072e531f4130162424dcde67b99ec6.pdf,.pdf,397715,2026-07-01T23:04:18,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0549,C:\Work\Answer-Aware-parser\sample_corpus\finance\2026_budget_guidelines.txt,2026_budget_guidelines.txt,.txt,750,2026-07-01T22:51:08,text,loaded,732,183,2026 Departmental Budget Guidelines,"[""policy"", ""finance""]"
doc_0550,C:\Work\Answer-Aware-parser\sample_corpus\finance\approval_matrix.csv,approval_matrix.csv,.csv,473,2026-07-01T22:51:08,csv,loaded,1163,291,"region,transaction_type,amount_threshold,approver,effective_date","[""policy"", ""finance"", ""hr"", ""security""]"
doc_0551,C:\Work\Answer-Aware-parser\sample_corpus\finance\metric_catalog.json,metric_catalog.json,.json,833,2026-07-01T22:51:08,json,loaded,751,188,{,"[""finance""]"
doc_0552,C:\Work\Answer-Aware-parser\sample_corpus\finance\q2_2026_financial_summary.md,q2_2026_financial_summary.md,.md,882,2026-07-01T22:51:08,markdown,loaded,863,216,Q2 2026 Financial Performance Summary,"[""finance""]"
doc_0553,C:\Work\Answer-Aware-parser\sample_corpus\policies\data_classification_policy.md,data_classification_policy.md,.md,939,2026-07-01T22:51:08,markdown,loaded,918,230,Data Classification and Access Policy,"[""policy"", ""hr"", ""security""]"
doc_0554,C:\Work\Answer-Aware-parser\sample_corpus\policies\procurement_policy_2025.md,procurement_policy_2025.md,.md,1101,2026-07-01T22:51:08,markdown,loaded,1078,270,Procurement and Purchase Approval Policy 2025,"[""policy"", ""sop"", ""hr""]"
doc_0555,C:\Work\Answer-Aware-parser\sample_corpus\policies\travel_expense_policy.md,travel_expense_policy.md,.md,864,2026-07-01T22:51:08,markdown,loaded,844,211,Travel and Expense Policy,"[""policy"", ""hr""]"
doc_0556,C:\Work\Answer-Aware-parser\sample_corpus\README.md,README.md,.md,347,2026-07-01T22:51:08,markdown,loaded,340,85,Company Knowledge Corpus (Sample),"[""policy"", ""sop""]"
doc_0557,C:\Work\Answer-Aware-parser\sample_corpus\sops\sop_employee_onboarding.md,sop_employee_onboarding.md,.md,925,2026-07-01T22:51:08,markdown,loaded,904,226,SOP: Employee Onboarding,"[""sop"", ""hr""]"
doc_0558,C:\Work\Answer-Aware-parser\sample_corpus\sops\sop_security_incident_response.md,sop_security_incident_response.md,.md,1077,2026-07-01T22:51:08,markdown,loaded,1052,263,SOP: Security Incident Response,"[""sop"", ""security""]"
doc_0559,C:\Work\Answer-Aware-parser\sample_corpus\sops\sop_vendor_onboarding.txt,sop_vendor_onboarding.txt,.txt,729,2026-07-01T22:51:08,text,loaded,712,178,SOP: Vendor Onboarding and Risk Review,"[""sop"", ""security""]"
